time_s,received_power_w,harvested_power_w,v_cap,boost_state,capacitor_energy_j,net_capacitor_power_w,received_power_ap_w,received_power_mobile_w
46.32,1e-06,4.5e-07,0.6748548216946892,0,0.00022771451518228546,2.5e-07,0.0,0.0
46.321,1e-06,4.5e-07,0.674855192144634,0,0.00022771476518228546,2.5e-07,0.0,0.0
46.322,1e-06,4.5e-07,0.6748555625943754,0,0.00022771501518228547,2.5e-07,0.0,0.0
46.323,1e-06,4.5e-07,0.6748559330439134,0,0.00022771526518228547,2.5e-07,0.0,0.0
46.324,1e-06,4.5e-07,0.6748563034932481,0,0.00022771551518228547,2.5e-07,0.0,0.0
46.325,1e-06,4.5e-07,0.6748566739423794,0,0.00022771576518228548,2.5e-07,0.0,0.0
46.326,1e-06,4.5e-07,0.6748570443913073,0,0.00022771601518228548,2.5e-07,0.0,0.0
46.327,1e-06,4.5e-07,0.6748574148400319,0,0.00022771626518228549,2.5e-07,0.0,0.0
46.328,1e-06,4.5e-07,0.6748577852885532,0,0.0002277165151822855,2.5e-07,0.0,0.0
46.329,1e-06,4.5e-07,0.6748581557368711,0,0.0002277167651822855,2.5e-07,0.0,0.0
46.33,1e-06,4.5e-07,0.6748585261849857,0,0.0002277170151822855,2.5e-07,0.0,0.0
46.331,1e-06,4.5e-07,0.6748588966328969,0,0.0002277172651822855,2.5e-07,0.0,0.0
46.332,1e-06,4.5e-07,0.6748592670806047,0,0.0002277175151822855,2.5e-07,0.0,0.0
46.333,1e-06,4.5e-07,0.6748596375281093,0,0.0002277177651822855,2.5e-07,0.0,0.0
46.334,4.943611426487654e-05,2.2246251419194444e-05,0.6748600079754105,0,0.00022771801518228551,2.2046251419194443e-05,0.0,4.843611426487654e-05
46.335,1e-06,4.5e-07,0.6748926750731625,0,0.0002277400614337047,2.5e-07,0.0,0.0
46.336,1e-06,4.5e-07,0.6748930455023295,0,0.0002277403114337047,2.5e-07,0.0,0.0
46.337,1e-06,4.5e-07,0.6748934159312932,0,0.00022774056143370471,2.5e-07,0.0,0.0
46.338,1e-06,4.5e-07,0.6748937863600535,0,0.00022774081143370472,2.5e-07,0.0,0.0
46.339,1e-06,4.5e-07,0.6748941567886104,0,0.00022774106143370472,2.5e-07,0.0,0.0
46.34,1e-06,4.5e-07,0.6748945272169641,0,0.00022774131143370473,2.5e-07,0.0,0.0
46.341,1e-06,4.5e-07,0.6748948976451143,0,0.00022774156143370473,2.5e-07,0.0,0.0
46.342,1e-06,4.5e-07,0.6748952680730614,0,0.00022774181143370473,2.5e-07,0.0,0.0
46.343,1e-06,4.5e-07,0.6748956385008051,0,0.00022774206143370474,2.5e-07,0.0,0.0
46.344,1e-06,4.5e-07,0.6748960089283456,0,0.00022774231143370474,2.5e-07,0.0,0.0
46.345,1e-06,4.5e-07,0.6748963793556827,0,0.00022774256143370475,2.5e-07,0.0,0.0
46.346000000000004,1e-06,4.5e-07,0.6748967497828164,0,0.00022774281143370475,2.5e-07,0.0,0.0
46.347,0.00011689681906984506,5.2603568581430274e-05,0.6748971202097468,0,0.00022774306143370475,5.2403568581430276e-05,0.00011589681906984506,0.0
46.348,1e-06,4.5e-07,0.6749747624945487,0,0.00022779546500228617,2.5e-07,0.0,0.0
46.349000000000004,1e-06,4.5e-07,0.6749751328786656,0,0.00022779571500228618,2.5e-07,0.0,0.0
46.35,1e-06,4.5e-07,0.6749755032625794,0,0.00022779596500228618,2.5e-07,0.0,0.0
46.351,1e-06,4.5e-07,0.67497587364629,0,0.00022779621500228618,2.5e-07,0.0,0.0
46.352000000000004,1e-06,4.5e-07,0.6749762440297972,0,0.0002277964650022862,2.5e-07,0.0,0.0
46.353,1e-06,4.5e-07,0.6749766144131013,0,0.0002277967150022862,2.5e-07,0.0,0.0
46.354,0.00011949045739411071,5.377070582734982e-05,0.674976984796202,0,0.0002277969650022862,5.3570705827349825e-05,0.00011849045739411072,0.0
46.355000000000004,1e-06,4.5e-07,0.6750563468453779,0,0.00022785053570811354,2.5e-07,0.0,0.0
46.356,1e-06,4.5e-07,0.6750567171847319,0,0.00022785078570811354,2.5e-07,0.0,0.0
46.357,0.00016556191155060295,7.450286019777133e-05,0.6750570875238827,0,0.00022785103570811355,7.430286019777132e-05,0.00016456191155060296,0.0
46.358000000000004,1e-06,4.5e-07,0.6751671475543094,0,0.00022792533856831132,2.5e-07,0.0,0.0
46.359,1e-06,4.5e-07,0.6751675178328876,0,0.00022792558856831133,2.5e-07,0.0,0.0
46.36,1e-06,4.5e-07,0.6751678881112628,0,0.00022792583856831133,2.5e-07,0.0,0.0
46.361000000000004,4.943611426487654e-05,2.2246251419194444e-05,0.6751682583894348,0,0.00022792608856831134,2.2046251419194443e-05,0.0,4.843611426487654e-05
46.362,1e-06,4.5e-07,0.6752009105736314,0,0.00022794813481973053,2.5e-07,0.0,0.0
46.363,0.00018043373842432537,8.119518229094641e-05,0.6752012808336941,0,0.00022794838481973053,8.099518229094641e-05,0.00017943373842432538,0.0
46.364000000000004,1e-06,4.5e-07,0.6753212272719131,0,0.00022802938000202148,2.5e-07,0.0,0.0
46.365,1e-06,4.5e-07,0.6753215974660095,0,0.00022802963000202148,2.5e-07,0.0,0.0
46.366,1e-06,4.5e-07,0.6753219676599029,0,0.00022802988000202148,2.5e-07,0.0,0.0
46.367000000000004,1e-06,4.5e-07,0.6753223378535934,0,0.0002280301300020215,2.5e-07,0.0,0.0
46.368,1e-06,4.5e-07,0.6753227080470809,0,0.0002280303800020215,2.5e-07,0.0,0.0
46.369,1e-06,4.5e-07,0.6753230782403656,0,0.0002280306300020215,2.5e-07,0.0,0.0
46.37,0.00015890032472978236,7.150514612840206e-05,0.6753234484334473,0,0.0002280308800020215,7.130514612840206e-05,0.00015790032472978236,0.0
46.371,1e-06,4.5e-07,0.6754290268387196,0,0.0002281021851481499,2.5e-07,0.0,0.0
46.372,1e-06,4.5e-07,0.6754293969737324,0,0.0002281024351481499,2.5e-07,0.0,0.0
46.373,1e-06,4.5e-07,0.6754297671085424,0,0.0002281026851481499,2.5e-07,0.0,0.0
46.374,1e-06,4.5e-07,0.6754301372431496,0,0.0002281029351481499,2.5e-07,0.0,0.0
46.375,1e-06,4.5e-07,0.6754305073775538,0,0.0002281031851481499,2.5e-07,0.0,0.0
46.376,1e-06,4.5e-07,0.6754308775117553,0,0.00022810343514814992,2.5e-07,0.0,0.0
46.377,1e-06,4.5e-07,0.675431247645754,0,0.00022810368514814992,2.5e-07,0.0,0.0
46.378,1e-06,4.5e-07,0.6754316177795497,0,0.00022810393514814992,2.5e-07,0.0,0.0
46.379,1e-06,4.5e-07,0.6754319879131427,0,0.00022810418514814993,2.5e-07,0.0,0.0
46.38,1e-06,4.5e-07,0.6754323580465329,0,0.00022810443514814993,2.5e-07,0.0,0.0
46.381,0.00011012801484320231,4.955760667944104e-05,0.6754327281797202,0,0.00022810468514814994,4.935760667944104e-05,0.00010912801484320231,0.0
46.382,1e-06,4.5e-07,0.6755057997601935,0,0.00022815404275482938,2.5e-07,0.0,0.0
46.383,1e-06,4.5e-07,0.6755061698531396,0,0.00022815429275482938,2.5e-07,0.0,0.0
46.384,1e-06,4.5e-07,0.6755065399458829,0,0.00022815454275482939,2.5e-07,0.0,0.0
46.385,1e-06,4.5e-07,0.6755069100384234,0,0.0002281547927548294,2.5e-07,0.0,0.0
46.386,1e-06,4.5e-07,0.6755072801307613,0,0.0002281550427548294,2.5e-07,0.0,0.0
46.387,1e-06,4.5e-07,0.6755076502228963,0,0.0002281552927548294,2.5e-07,0.0,0.0
46.388,1e-06,4.5e-07,0.6755080203148286,0,0.0002281555427548294,2.5e-07,0.0,0.0
46.389,1e-06,4.5e-07,0.675508390406558,0,0.0002281557927548294,2.5e-07,0.0,0.0
46.39,1e-06,4.5e-07,0.6755087604980847,0,0.0002281560427548294,2.5e-07,0.0,0.0
46.391,1e-06,4.5e-07,0.6755091305894086,0,0.00022815629275482941,2.5e-07,0.0,0.0
46.392,1e-06,4.5e-07,0.67550950068053,0,0.00022815654275482942,2.5e-07,0.0,0.0
46.393,1e-06,4.5e-07,0.6755098707714483,0,0.00022815679275482942,2.5e-07,0.0,0.0
46.394,1e-06,4.5e-07,0.675510240862164,0,0.00022815704275482943,2.5e-07,0.0,0.0
46.395,1e-06,4.5e-07,0.675510610952677,0,0.00022815729275482943,2.5e-07,0.0,0.0
46.396,1e-06,4.5e-07,0.6755109810429871,0,0.00022815754275482943,2.5e-07,0.0,0.0
46.397,1e-06,4.5e-07,0.6755113511330945,0,0.00022815779275482944,2.5e-07,0.0,0.0
46.398,0.0002205634293663738,9.925354321486821e-05,0.6755117212229991,0,0.00022815804275482944,9.90535432148682e-05,0.0002195634293663738,0.0
46.399,1e-06,4.5e-07,0.6756583401365579,0,0.00022825709629804432,2.5e-07,0.0,0.0
46.4,1e-06,4.5e-07,0.6756587101459498,0,0.00022825734629804432,2.5e-07,0.0,0.0
46.401,1e-06,4.5e-07,0.6756590801551391,0,0.00022825759629804433,2.5e-07,0.0,0.0
46.402,1e-06,4.5e-07,0.6756594501641257,0,0.00022825784629804433,2.5e-07,0.0,0.0
46.403,1e-06,4.5e-07,0.6756598201729097,0,0.00022825809629804434,2.5e-07,0.0,0.0
46.404,1e-06,4.5e-07,0.675660190181491,0,0.00022825834629804434,2.5e-07,0.0,0.0
46.405,1e-06,4.5e-07,0.6756605601898699,0,0.00022825859629804434,2.5e-07,0.0,0.0
46.406,1e-06,4.5e-07,0.675660930198046,0,0.00022825884629804435,2.5e-07,0.0,0.0
46.407000000000004,0.0001134195778357577,5.1038810026090963e-05,0.6756613002060194,0,0.00022825909629804435,5.0838810026090965e-05,0.0001124195778357577,0.0
46.408,1e-06,4.5e-07,0.6757365390565623,0,0.00022830993510807043,2.5e-07,0.0,0.0
46.409,1e-06,4.5e-07,0.6757369090231352,0,0.00022831018510807043,2.5e-07,0.0,0.0
46.410000000000004,1e-06,4.5e-07,0.6757372789895055,0,0.00022831043510807044,2.5e-07,0.0,0.0
46.411,1e-06,4.5e-07,0.6757376489556733,0,0.00022831068510807044,2.5e-07,0.0,0.0
46.412,1e-06,4.5e-07,0.6757380189216387,0,0.00022831093510807045,2.5e-07,0.0,0.0
46.413000000000004,1e-06,4.5e-07,0.6757383888874013,0,0.00022831118510807045,2.5e-07,0.0,0.0
46.414,1e-06,4.5e-07,0.6757387588529615,0,0.00022831143510807045,2.5e-07,0.0,0.0
46.415,1e-06,4.5e-07,0.6757391288183191,0,0.00022831168510807046,2.5e-07,0.0,0.0
46.416000000000004,1e-06,4.5e-07,0.6757394987834742,0,0.00022831193510807046,2.5e-07,0.0,0.0
46.417,0.00015320442967168229,6.894199335225703e-05,0.6757398687484267,0,0.00022831218510807047,6.874199335225703e-05,0.0001522044296716823,0.0
46.418,1e-06,4.5e-07,0.6758415895776505,0,0.0002283809271014227,2.5e-07,0.0,0.0
46.419000000000004,1e-06,4.5e-07,0.6758419594867172,0,0.00022838117710142271,2.5e-07,0.0,0.0
46.42,1e-06,4.5e-07,0.6758423293955813,0,0.00022838142710142272,2.5e-07,0.0,0.0
46.421,0.00015721732549806177,7.07477964741278e-05,0.675842699304243,0,0.00022838167710142272,7.05477964741278e-05,0.00015621732549806177,0.0
46.422000000000004,1e-06,4.5e-07,0.6759470761796323,0,0.00022845222489789686,2.5e-07,0.0,0.0
46.423,1e-06,4.5e-07,0.6759474460309719,0,0.00022845247489789686,2.5e-07,0.0,0.0
46.424,1e-06,4.5e-07,0.6759478158821092,0,0.00022845272489789686,2.5e-07,0.0,0.0
46.425000000000004,1e-06,4.5e-07,0.675948185733044,0,0.00022845297489789687,2.5e-07,0.0,0.0
46.426,1e-06,4.5e-07,0.6759485555837764,0,0.00022845322489789687,2.5e-07,0.0,0.0
46.427,1e-06,4.5e-07,0.6759489254343065,0,0.00022845347489789688,2.5e-07,0.0,0.0
46.428000000000004,1e-06,4.5e-07,0.6759492952846343,0,0.00022845372489789688,2.5e-07,0.0,0.0
46.429,1e-06,4.5e-07,0.6759496651347596,0,0.00022845397489789688,2.5e-07,0.0,0.0
46.43,1e-06,4.5e-07,0.6759500349846826,0,0.0002284542248978969,2.5e-07,0.0,0.0
46.431000000000004,1e-06,4.5e-07,0.6759504048344034,0,0.0002284544748978969,2.5e-07,0.0,0.0
46.432,1e-06,4.5e-07,0.6759507746839216,0,0.0002284547248978969,2.5e-07,0.0,0.0
46.433,1e-06,4.5e-07,0.6759511445332376,0,0.0002284549748978969,2.5e-07,0.0,0.0
46.434,1e-06,4.5e-07,0.6759515143823511,0,0.0002284552248978969,2.5e-07,0.0,0.0
46.435,1e-06,4.5e-07,0.6759518842312623,0,0.0002284554748978969,2.5e-07,0.0,0.0
46.436,1e-06,4.5e-07,0.6759522540799711,0,0.0002284557248978969,2.5e-07,0.0,0.0
46.437,4.943611426487654e-05,2.2246251419194444e-05,0.6759526239284775,0,0.00022845597489789691,2.2046251419194443e-05,0.0,4.843611426487654e-05
46.438,1e-06,4.5e-07,0.6759852382253863,0,0.0002284780211493161,2.5e-07,0.0,0.0
46.439,1e-06,4.5e-07,0.6759856080558463,0,0.0002284782711493161,2.5e-07,0.0,0.0
46.44,1e-06,4.5e-07,0.6759859778861039,0,0.00022847852114931612,2.5e-07,0.0,0.0
46.441,0.0001293530982541859,5.8208894214383654e-05,0.6759863477161593,0,0.00022847877114931612,5.8008894214383656e-05,0.0001283530982541859,0.0
46.442,1e-06,4.5e-07,0.6760721559767574,0,0.0002285367800435305,2.5e-07,0.0,0.0
46.443,1e-06,4.5e-07,0.676072525759671,0,0.0002285370300435305,2.5e-07,0.0,0.0
46.444,9.758434152858144e-05,4.391295368786165e-05,0.6760728955423824,0,0.0002285372800435305,4.371295368786165e-05,9.658434152858144e-05,0.0
46.445,1e-06,4.5e-07,0.676137549611347,0,0.00022858099299721837,2.5e-07,0.0,0.0
46.446,1e-06,4.5e-07,0.6761379193584965,0,0.00022858124299721837,2.5e-07,0.0,0.0
46.447,4.5032831149887764e-05,2.0264774017449494e-05,0.6761382891054438,0,0.00022858149299721838,2.0064774017449492e-05,0.0,4.403283114988777e-05
46.448,1e-06,4.5e-07,0.6761679640018977,0,0.00022860155777123582,2.5e-07,0.0,0.0
46.449,1e-06,4.5e-07,0.6761683337324158,0,0.00022860180777123582,2.5e-07,0.0,0.0
46.45,1e-06,4.5e-07,0.6761687034627317,0,0.00022860205777123582,2.5e-07,0.0,0.0
46.451,0.00010923789354902405,4.915705209706082e-05,0.6761690731928455,0,0.00022860230777123583,4.895705209706082e-05,0.00010823789354902405,0.0
46.452,1e-06,4.5e-07,0.6762414728827756,0,0.00022865126482333288,2.5e-07,0.0,0.0
46.453,1e-06,4.5e-07,0.6762418425731033,0,0.00022865151482333288,2.5e-07,0.0,0.0
46.454,1e-06,4.5e-07,0.6762422122632288,0,0.00022865176482333288,2.5e-07,0.0,0.0
46.455,4.943611426487654e-05,2.2246251419194444e-05,0.6762425819531522,0,0.0002286520148233329,2.2046251419194443e-05,0.0,4.843611426487654e-05
46.456,1e-06,4.5e-07,0.6762751822664381,0,0.00022867406107475208,2.5e-07,0.0,0.0
46.457,1e-06,4.5e-07,0.6762755519383383,0,0.00022867431107475208,2.5e-07,0.0,0.0
46.458,1e-06,4.5e-07,0.6762759216100365,0,0.0002286745610747521,2.5e-07,0.0,0.0
46.459,1e-06,4.5e-07,0.6762762912815325,0,0.0002286748110747521,2.5e-07,0.0,0.0
46.46,0.00010727580368610076,4.8274111658745346e-05,0.6762766609528265,0,0.0002286750610747521,4.807411165874535e-05,0.00010627580368610076,0.0
46.461,1e-06,4.5e-07,0.6763477436739341,0,0.00022872313518641085,2.5e-07,0.0,0.0
46.462,1e-06,4.5e-07,0.6763481133061744,0,0.00022872338518641086,2.5e-07,0.0,0.0
46.463,1e-06,4.5e-07,0.6763484829382127,0,0.00022872363518641086,2.5e-07,0.0,0.0
46.464,1e-06,4.5e-07,0.6763488525700488,0,0.00022872388518641086,2.5e-07,0.0,0.0
46.465,0.00013781389342679303,6.201625204205686e-05,0.6763492222016831,0,0.00022872413518641087,6.181625204205685e-05,0.00013681389342679303,0.0
46.466,1e-06,4.5e-07,0.6764406129712391,0,0.0002287859514384529,2.5e-07,0.0,0.0
46.467,1e-06,4.5e-07,0.6764409825527322,0,0.00022878620143845291,2.5e-07,0.0,0.0
46.468,1e-06,4.5e-07,0.6764413521340233,0,0.00022878645143845292,2.5e-07,0.0,0.0
46.469,1e-06,4.5e-07,0.6764417217151126,0,0.00022878670143845292,2.5e-07,0.0,0.0
46.47,1e-06,4.5e-07,0.6764420912959999,0,0.00022878695143845293,2.5e-07,0.0,0.0
46.471000000000004,1e-06,4.5e-07,0.6764424608766852,0,0.00022878720143845293,2.5e-07,0.0,0.0
46.472,1e-06,4.5e-07,0.6764428304571687,0,0.00022878745143845293,2.5e-07,0.0,0.0
46.473,1e-06,4.5e-07,0.6764432000374502,0,0.00022878770143845294,2.5e-07,0.0,0.0
46.474000000000004,0.00013877526130678358,6.244886758805261e-05,0.6764435696175298,0,0.00022878795143845294,6.22488675880526e-05,0.00013777526130678359,0.0
46.475,1e-06,4.5e-07,0.6765355870995124,0,0.000228850200306041,2.5e-07,0.0,0.0
46.476,1e-06,4.5e-07,0.6765359566291226,0,0.000228850450306041,2.5e-07,0.0,0.0
46.477000000000004,1e-06,4.5e-07,0.6765363261585308,0,0.000228850700306041,2.5e-07,0.0,0.0
46.478,1e-06,4.5e-07,0.6765366956877372,0,0.000228850950306041,2.5e-07,0.0,0.0
46.479,1e-06,4.5e-07,0.6765370652167418,0,0.000228851200306041,2.5e-07,0.0,0.0
46.480000000000004,1e-06,4.5e-07,0.6765374347455446,0,0.000228851450306041,2.5e-07,0.0,0.0
